SMA,Buy,Sell,Hold,Return,MDD,WinRate,Trades
200,5,60,40,399.45195162574964,-52.510703197132294,62.78043398308202,2719
20,35,50,40,399.3956888696003,-49.58030530202023,62.601626016260155,3690
50,20,60,50,399.21221512940053,-54.687522033490374,62.04330175913396,2956
60,25,75,7,399.09746985019996,-56.40426860645481,57.788267026298044,2966
200,20,75,20,398.4194558212001,-56.39295237257171,61.781338360037694,2122
100,30,60,10,398.2017580313996,-61.39897945686863,62.37129485179407,3205
50,35,50,10,398.04188977645055,-62.09296883305715,62.73784355179705,3784
200,20,60,40,397.7075786571002,-56.22188062592475,62.67409470752089,2872
100,25,55,50,397.64084021795014,-52.938437878893374,63.19168450015285,3271
20,35,50,30,397.4611481012502,-49.634886758637656,62.591290235325935,3697
30,20,70,40,397.43847369585,-49.69675066463564,62.19211822660099,2436
30,35,60,20,397.4374024712502,-57.23255919129882,62.43556701030928,3104
30,5,55,30,397.2449140917999,-54.0242945056685,63.68142762723067,3026
20,15,60,40,396.9836210352498,-63.794173588139834,62.706043956043956,2912
30,30,70,15,396.8056114030004,-54.21056400341237,61.42525174283501,2582
50,5,70,15,396.7686661185498,-51.405566157965325,62.191103789126856,2428
100,10,55,15,396.69908861184933,-51.12234835083904,63.29314720812182,3152
100,20,55,50,396.46848168095045,-45.23855559615535,63.144887241272784,3237
30,30,70,20,396.1504259059998,-51.152289076583145,61.663366336633665,2525
200,35,65,10,396.04384095964986,-59.11742195366323,61.85602183555101,2931
20,15,60,20,395.8533945371495,-63.67715686119519,62.73841961852861,2936
200,10,65,40,395.8163147755501,-59.03178528560618,61.809635722679204,2553
50,30,50,15,395.3348528665007,-59.15362207844649,62.75805119735756,3633
30,30,60,50,395.29730058454976,-56.353114820244365,62.253613666228645,3044
120,15,70,30,394.94884389979995,-52.83237997919053,62.78586278586279,2405
50,5,80,5,394.84543379105065,-58.71749325918566,53.24833029751063,3294
100,30,75,20,394.6608117907998,-59.668886014951816,63.05530371713509,2206
150,25,55,10,394.5827199560005,-54.73053573566866,63.714454976303315,3376
30,5,70,15,394.32955558680067,-48.66461256176054,62.19917012448133,2410
200,5,60,20,394.1498819604508,-56.0592413724419,62.66960029336267,2727
30,5,55,40,393.88269496254986,-54.02472181224051,63.72062231049321,3021
150,25,65,15,393.8811059759996,-58.12272665150151,62.801584443644224,2777
120,25,65,40,393.8580673488497,-50.720094106452265,62.82664703717336,2717
150,5,50,20,393.4562165268999,-45.14207354386277,63.407038305823725,3211
20,35,60,15,393.3524886417505,-60.44961192765401,63.24679386925243,3197
60,10,65,30,393.34025540935016,-54.552662154419764,61.517822920659256,2609
30,30,60,20,393.29937852194996,-56.229690636602925,62.19115734720416,3076
20,25,50,10,392.91192095394985,-54.190247474651,62.71870794078062,3715
150,5,55,50,392.6638455240501,-45.65550748928659,63.22451698867422,3002
50,5,65,40,392.3013654413001,-51.16367762401146,61.55966916108704,2539
120,25,75,40,392.03563928115017,-57.99750255429236,62.43486499289437,2111
100,25,75,50,391.9667709824997,-55.56041699291805,62.92134831460674,2136
100,5,50,7,391.83545799024984,-51.686694663035205,62.890625,3584
100,35,60,50,391.64400578334994,-53.49224966706419,62.42603550295858,3042
200,25,80,5,391.6389834717489,-61.170581510563515,53.54896675651393,3339
200,20,60,30,391.63055339609986,-56.225174127340935,62.69123783031989,2876
150,5,55,40,391.48119942729977,-45.65143673772174,63.2279534109817,3005
30,10,70,50,391.4384957262497,-50.09119455291858,62.26655348047538,2356
30,35,60,7,391.1706760226003,-52.040958973124695,61.48148148148148,3645
50,25,50,50,391.0685569704998,-58.552024127064385,62.6030122193805,3519
20,20,60,15,390.97464016964983,-55.4381854172276,63.05418719211823,3045
100,25,75,20,390.7830318372501,-59.65446356050629,62.77802995914662,2203
60,20,70,10,390.58773685124993,-57.10476361599329,61.94786386676322,2762
60,10,65,50,390.5528385859502,-54.552662154419764,61.46153846153845,2600
150,5,65,15,390.51722557949944,-51.56709198965746,62.7151051625239,2615
200,35,65,20,390.25945966999956,-62.57748245529689,62.089331856773725,2709
60,30,75,40,390.2449143521499,-55.0212714660961,62.49422632794457,2165
30,20,60,7,390.0931300809507,-49.67621530777026,61.72276098117513,3506
60,35,70,10,389.9506607257499,-55.90544270840711,61.95381882770871,2815
30,30,60,30,389.1523609058497,-56.353114820244365,62.18514883873078,3057
50,15,60,50,389.05289050464995,-59.302575191841754,62.00345423143351,2895
200,15,60,15,388.99873931594965,-60.486773940313384,62.60445682451253,2872
50,30,50,40,388.9895478698986,-58.469938019803855,62.84122562674095,3590
60,5,75,50,388.95388934509975,-51.51209134039148,62.63949539058709,2061
120,25,65,30,388.65144290034976,-51.27913408327267,62.817212210371466,2719
60,20,75,7,388.5211277085001,-52.87781149851476,57.72634445200817,2938
100,20,75,20,388.15295156310003,-57.857187483084594,62.5,2176
30,35,70,20,387.83602428630036,-57.13630012397858,61.72644856129287,2537
30,35,70,15,387.5274453541498,-57.45705708051009,61.53253754331921,2597
60,25,70,40,387.5027067135995,-52.21138480103775,62.76595744680851,2444
150,20,65,15,387.4988840092499,-55.60446864416997,62.659380692167574,2745
120,25,65,50,387.47610437364995,-50.713942956713446,62.812960235640645,2716
100,35,60,10,387.3351439344006,-62.285692724696474,62.20984215413184,3231
60,25,60,7,387.2942163939993,-55.707409284604005,61.15679047349022,3527
30,30,50,40,387.0893478286006,-51.6078025650534,62.85635964912281,3648
50,20,65,15,386.9423654806506,-52.859578681647704,61.4936247723133,2745
20,10,80,10,386.8507660956504,-53.194182893732375,59.122502172024326,2302
60,25,70,10,386.6372910416498,-52.890610349645485,62.18155722999641,2787
200,20,80,20,385.8352099598003,-61.587928622345466,61.663179916317986,1912
50,5,80,20,385.34030889474946,-56.94022322794291,61.175236096537255,1906
150,10,55,50,385.22485514789935,-42.93189601190125,63.4248788368336,3095
120,25,75,30,385.09948990469985,-58.39888131009997,62.54133207368918,2117
100,35,65,15,384.8511848754004,-58.64836246716133,62.306064880112835,2836
150,20,70,5,384.50483608720083,-51.695504060067364,56.25520110957004,3605
20,20,50,10,384.24773961109923,-53.66887262379646,63.27823691460055,3630
50,20,60,10,384.16856594740034,-58.252148284870266,62.04838202953189,3183
200,30,65,10,383.96180428805013,-60.45021946709015,61.91950464396285,2907
150,20,60,50,383.8957569510007,-50.98122913263757,63.26739427012278,2932
120,35,65,40,383.8654811932501,-49.03920573788201,62.659380692167574,2745
100,35,55,15,383.8547731286495,-58.0757015394856,63.21566300800949,3371
100,30,50,15,383.8019240852003,-56.15123048500161,63.27557294577977,3578
120,5,65,40,383.63753849980037,-47.65380583255758,63.04093567251462,2565
150,20,60,30,383.63185927054946,-50.98041371495804,63.28337874659401,2936
20,35,50,10,383.3498193940498,-53.83102122474816,62.2568093385214,3855
60,15,75,30,383.3096506532005,-55.34121472606442,62.19915054270883,2119
60,35,65,20,383.13171926544965,-54.77098796960286,61.82795698924731,2790
150,20,60,40,383.1092927156994,-50.98379975852701,63.2583503749148,2934
150,5,55,15,382.8944375918504,-45.88016974780453,63.197885695408,3027
30,10,70,40,382.79277988125006,-50.09119455291858,62.240135765803984,2357
30,35,70,30,382.55274788725006,-58.59169464448547,61.8627057406664,2491
150,5,60,20,382.47209303520043,-52.082098291268196,63.54873259550161,2801
200,5,60,10,382.4421772704004,-58.59022431194708,62.60839403399237,2883
30,20,80,30,382.2868789457999,-56.103419183181494,62.136435748281336,1891
30,35,55,15,382.1101145385004,-54.147593610873926,63.27699799484389,3491
60,25,70,50,381.4908339625499,-52.21138480103775,62.720196640721014,2441
150,35,55,10,381.3470808007003,-52.55398799958038,63.5915288656803,3447
150,5,75,10,381.1793791877502,-58.43384027630041,61.36363636363637,2376
100,10,75,30,381.12776926195,-60.5439022991756,62.52408477842004,2076
150,10,55,40,381.0453452328,-42.931571536993275,63.416209234743306,3097
20,30,55,50,380.9941105377002,-53.2281749714452,63.23529411764706,3400
30,30,75,10,380.7058850121002,-64.16458781864083,60.89278901182754,2621
100,30,60,15,380.1453776173504,-59.183015445901596,62.58169934640523,3060
200,30,65,20,379.83454869259987,-62.62864700249459,62.26345083487941,2695
150,10,65,30,379.78665980335,-51.71732784824271,62.990007686395074,2602
120,20,65,40,379.0290744169001,-50.68346507106908,62.72761055369751,2691
50,35,80,30,378.90097961015033,-53.41568011903808,61.77847113884556,1923
100,25,60,30,378.5249592412498,-53.2106203819741,62.64980026631159,3004
150,5,55,20,378.37256052729975,-47.0121249253088,63.131648936170215,3008
200,35,75,20,378.31640963745025,-62.94322108171616,62.06099815157117,2164
60,5,75,30,378.3144302785499,-51.52788303971835,62.28239845261122,2068
120,30,65,10,378.24581166655,-54.83630404573175,62.07477265072415,2969
50,30,65,15,377.75182307145013,-52.15535954063814,61.9030774672798,2827
50,5,50,15,377.6719361575497,-59.611849453539136,63.17722681359045,3267
100,15,60,10,377.66690796955,-58.50850567370881,62.56443298969072,3104
120,10,70,20,377.55090934140026,-51.208756598504856,62.71470465018852,2387
200,25,65,30,377.5257905018503,-59.52775468068526,62.15094339622641,2650
60,10,75,50,377.41480530859997,-55.704871434226376,62.40998559769563,2083
100,20,60,15,377.21269582760044,-56.65284342203919,62.657807308970106,3010
100,25,60,40,377.18421981315026,-53.2124328162664,62.62491672218521,3002
200,15,60,50,376.7741317713,-56.26919445036125,62.415869642224585,2823
200,25,65,40,376.6725998779001,-59.53785444568644,62.108046845485454,2647
100,25,75,40,376.6175123338007,-55.5636618326801,62.78089887640449,2136
60,15,80,7,376.3921990407005,-52.116394921556164,55.89298626174982,2766
100,25,60,50,376.3631154411,-53.207892038438146,62.63333333333333,3000
60,15,75,15,376.1376994033502,-55.08254679156362,61.59323542501113,2247
50,10,60,20,376.1335769578998,-53.32108785640665,61.854951185495125,2868
50,5,55,30,375.40876340945016,-52.71726970567949,62.62230919765166,3066
120,20,65,30,375.34839676379966,-51.24220183676847,62.718158187894545,2693
60,30,80,5,375.3456262646501,-57.81941480750588,53.677309007981755,3508
120,35,80,7,375.2645503571999,-52.97551954959998,56.97633345107735,2831
60,5,70,10,374.94763255095,-55.58496499385955,61.53846153846154,2639
120,5,65,50,374.63554744640027,-48.65769477736251,63.02225693088638,2561
50,15,65,20,374.5112058985998,-58.4861633033232,61.43939393939394,2640
50,25,75,7,374.31242819385017,-53.37902874400019,57.986577181208055,2980
200,25,65,50,374.29584647075023,-59.53642952580084,62.14069591527988,2644
60,35,75,15,374.2880497527996,-57.67332487332618,61.81661644425313,2323
100,20,55,15,374.22963426855034,-52.22912237398815,63.1578947368421,3268
60,35,65,30,373.90787695339986,-56.40867261383149,62.03034682080924,2768
20,35,80,15,373.02020486594995,-57.95693895797483,61.69820027688048,2167
200,35,55,15,373.01362943145006,-52.18506255418327,62.923405553860235,3277
120,20,65,50,372.92520241949967,-50.68311223190975,62.713754646840144,2690
60,20,80,40,372.5816810982003,-52.354277824742745,62.09804955192409,1897
200,10,65,30,372.0809961809498,-59.04197886140749,61.7796942375539,2551
30,25,70,50,371.83296055289964,-48.40142179472719,62.14896214896215,2457
50,15,65,50,371.6383866995495,-55.05312515761699,61.582568807339456,2616
200,15,70,7,371.5607118280505,-47.809508757309224,59.185733512786,2972
100,20,60,7,371.1834852380001,-51.345715259453684,61.60300925925925,3456
150,15,65,15,370.8567196817998,-46.97116813003967,62.942477876106196,2712
200,10,60,50,370.3555513570993,-55.75846126634507,62.544931703810214,2782
150,30,55,10,370.27583888410015,-52.23757379958413,63.67621274108708,3422
120,5,65,30,370.01534970184986,-48.207100255499164,62.99181924425399,2567
150,25,75,7,369.8618519607501,-53.75147156911974,58.07453416149069,2898
60,15,70,15,369.8351930821,-56.24912066438187,61.85110663983904,2485
30,5,55,50,369.77596028935017,-54.010858224966526,63.75082836315441,3018
20,20,80,10,369.68108281214984,-50.50049023032158,59.34755332496863,2391
60,10,50,7,369.5532346186005,-48.71345514789288,62.24932249322494,3690
150,5,50,30,369.34091344659936,-43.719602474665194,63.400936037441504,3205
120,25,50,10,369.0709816454014,-51.223346945063874,63.78600823045267,3645
150,20,65,10,369.0484252002997,-57.0162174063898,62.521529452290736,2903
50,15,75,10,369.02828298050014,-58.34521190762659,60.199600798403196,2505
20,30,80,20,369.00785396894975,-60.73620159594265,61.199207135777996,2018
200,5,60,30,368.7580328038502,-52.51176190859531,62.794117647058826,2720
30,35,70,40,368.66470692949963,-58.22955066507447,61.904761904761905,2478
100,5,60,20,368.5430014555005,-52.16846064380193,62.246711695698544,2813
120,35,65,30,368.43897762695025,-49.03994506847154,62.55458515283843,2748
150,5,50,50,368.4018364238496,-43.7186319816973,63.417681974383,3201
200,25,50,15,368.2684609932999,-50.872284393014645,63.06437518205651,3433
200,15,60,40,368.01629204230045,-56.268244604503145,62.407079646017706,2825
200,15,60,7,367.84445487315065,-53.78830419065858,61.43552311435523,3288
50,35,80,7,367.5769320919505,-60.64233385432215,56.70138888888889,2880
150,20,60,15,367.4912942887005,-51.72011955144068,63.484087102177554,2985
120,10,80,10,367.46904118919997,-55.585107924411446,60.01745962461808,2291
200,15,60,30,367.3212547417495,-56.26510748831498,62.424885118416405,2829
200,30,55,15,366.8976513511494,-52.56645503350252,63.06084818684696,3254
150,5,50,40,366.83674479995005,-43.71508730704768,63.4207240948814,3204
60,30,75,10,366.43653242315,-57.90872734685861,61.1348620287602,2573
200,30,60,7,366.31263727714963,-55.633385770063626,62.211847096585934,3427
50,5,65,50,366.3079090379002,-51.16367762401146,61.577909270216956,2535
30,30,55,30,366.2847444187002,-53.605992143748416,63.07601995890813,3407
60,20,70,15,366.2787941504501,-56.86202871472228,62.0580055621772,2517
50,20,65,10,366.26031262334965,-58.47015449647375,61.468200270636,2956
200,35,50,10,366.1719154378501,-56.80599947545439,63.13594662218516,3597
100,35,60,15,366.0419721512997,-60.43614166576221,62.45136186770428,3084
20,35,50,50,366.02269775979954,-49.86207610788611,62.58152173913043,3680
150,5,50,15,365.88220275364955,-45.512339773087554,63.4221946683199,3226
120,35,65,50,365.75443612140026,-49.038914087622594,62.63215457528254,2743
30,30,50,50,365.5080924431503,-52.91083324378798,62.877539813289395,3642
30,25,65,40,365.3470129282499,-56.484438882954414,62.42247354979934,2741
60,20,75,15,365.29508354244945,-55.63101004971849,61.90057193136823,2273
50,30,60,20,365.2478640367006,-57.47974439147845,62.16481360366253,3058
100,5,60,50,364.9385286843502,-50.21552248150961,62.361755262219056,2803
150,10,60,30,364.8373274820993,-51.593074748935706,63.37434094903339,2845
150,20,50,10,364.79048748760005,-49.42552364225115,63.6056338028169,3550
20,25,80,15,364.7802618967999,-55.550736893687755,61.24469589816125,2121
100,20,75,30,364.64775366625,-56.60022550904311,62.67672007540056,2122
200,10,80,50,364.5660908669497,-61.86698331366001,61.559734513274336,1808
150,25,65,10,364.4579900405007,-60.20524859871866,62.521294718909715,2935
60,10,60,30,364.3717417286499,-51.37680439391218,62.4869746439736,2879
100,5,60,40,364.26296680880046,-50.22152950369671,62.339514978602,2804
50,5,80,40,363.74441364934967,-54.464670211204705,61.74863387978142,1830
150,25,80,5,363.4862221574999,-53.75377693446525,53.48699763593381,3384
200,10,60,40,363.2325950506001,-55.76831080246922,62.5,2784
30,10,50,7,363.20943351464973,-55.98377942191941,62.40705039933903,3631
60,10,60,20,362.79926625615025,-53.26039541500843,62.36149584487535,2888
50,15,70,15,362.3242774627998,-52.8094132208062,61.318858061922,2487
50,30,50,10,362.2539877857504,-60.21272281123511,62.69416175682914,3734
120,10,80,7,362.0433588482995,-53.17051339765369,56.82656826568265,2710
120,25,70,5,361.9930246199,-61.39244321715639,56.40608034744843,3684
50,10,60,30,361.42456783475023,-54.43515640031319,61.99300699300699,2860
100,30,55,15,361.2632623539004,-57.9303851588053,63.11057836379982,3337
30,10,65,30,361.1706431072003,-48.170507216023346,62.451811873554355,2594
50,35,70,10,361.1527620178011,-55.88200836025581,61.30742049469965,2830
150,10,50,10,360.9895724524005,-47.99128716058026,63.639027248754765,3413
120,25,65,10,360.9581042474002,-55.77951578683481,62.14937478878,2959
200,35,75,15,360.9474778119502,-58.80359714754968,62.422360248447205,2254
200,35,50,15,360.7513955247004,-51.759378793016865,62.825278810408925,3497
50,5,65,30,360.6733600589501,-51.16367762401146,61.53241650294695,2545
60,10,60,40,360.56352091804956,-51.582810784161715,62.53913043478261,2875
30,5,70,10,360.4952337632998,-54.71809993346574,61.71516079632465,2612
150,20,80,5,360.4194664831998,-54.53901406417627,53.45238095238095,3360
