SMA,Buy,Sell,Hold,MaxPos,Return,MDD,WinRate,Trades
30,25,80,50,20,355.1281221813497,-36.02500004911103,61.280046336518964,6906
60,25,80,10,3,354.8983077450002,-63.27979029745748,60.52449965493444,1449
50,10,70,15,10,354.43658858774995,-45.41740539334902,61.782048482201354,4579
30,5,80,15,10,354.3006904299506,-51.66817376981786,60.894004282655246,3736
60,30,60,15,10,354.28899205635105,-49.18423199113167,62.27333781061115,5956
30,30,80,30,20,354.09830902865025,-35.95205541122608,61.168047171135754,7123
100,5,60,30,5,353.79088699344976,-50.22487990259954,62.339514978602,2804
30,30,70,50,20,353.70975952779986,-35.118546464874306,61.562853907134766,8830
30,25,60,50,3,353.01221472625,-64.75876144908011,62.635574837310195,1844
30,20,60,20,20,352.7152202657998,-29.218447427896564,61.907783417935704,9456
200,10,80,30,5,352.4615545347997,-60.65347455069393,61.546900713110254,1823
120,15,70,15,10,351.88910282145054,-44.808868919361004,61.750161255643945,4651
50,10,60,50,10,351.02538274549977,-45.976166390220335,62.44999047437607,5249
30,15,80,30,20,350.80651182114985,-34.397533050503036,61.25325570706297,6527
30,15,60,20,3,350.27651750775027,-65.24722494629522,62.299613045881706,1809
200,30,80,5,3,350.16586069849956,-72.42862901861753,53.40853359489947,2039
50,20,80,10,3,350.15362207195,-67.75687555302375,59.70873786407766,1442
120,10,70,50,10,350.1518443980503,-48.169919204493965,62.44601045692203,4399
100,30,60,50,10,349.4598873293004,-50.87842934623118,62.83139837116618,5771
30,20,70,10,5,349.44968474914964,-56.50336591748945,61.88421431139878,2781
200,5,70,50,10,348.9837347971499,-48.33061409743903,62.11105792245093,4178
50,25,80,15,20,348.94169236890014,-33.93752397601459,60.52106872258407,7523
120,5,80,15,10,348.4757839749005,-49.06523394976382,61.30856219709209,3714
30,10,70,20,20,348.3250022603501,-31.980758428027144,62.05962059620597,7380
50,10,80,15,20,348.2471830793501,-35.26768585310796,60.71799436285418,6741
30,10,70,15,20,347.68345547835054,-27.702357148169654,61.831550802139034,7480
30,10,70,50,10,347.3870725342999,-48.940888500733145,62.10767468499427,4365
50,15,60,10,5,347.16154657220005,-60.62126171721135,61.815840309079206,3106
60,15,80,15,20,346.83713081455033,-33.21782411131726,60.73446327683616,7080
120,10,70,30,10,346.37568150925017,-49.43766419707756,62.43758511121198,4406
60,5,80,20,10,346.37485141960036,-40.13086637520347,61.26526082130965,3604
200,10,70,10,3,345.47869628890027,-67.51852125889747,61.79066834804539,1586
200,10,60,20,5,345.37706675575,-60.877867497529124,62.33859397417504,2788
120,20,60,10,10,343.84221135854966,-51.20320833959799,63.04604486422668,5929
100,20,60,50,3,343.25069020635004,-60.94690502424853,62.40223463687151,1790
100,5,70,15,10,342.6775720132503,-49.9153094466225,61.46872166817769,4412
50,15,70,20,10,342.5461715492498,-45.638488885989545,61.57042869641295,4572
30,5,70,20,20,342.47515278960014,-32.66889821779465,62.13507625272331,6885
60,25,70,50,3,342.47320584780033,-61.45919885079291,62.938005390835585,1484
50,30,60,10,5,342.39374817430013,-59.05692506832093,62.51529987760098,3268
120,5,80,20,5,342.02350451850015,-64.72634826422112,61.42024377318494,1887
30,30,70,15,20,341.9272948873505,-34.70827870873371,61.42638036809815,9128
50,20,80,20,20,341.9124750005002,-34.82683862373678,61.04082806210466,6956
100,10,60,10,5,341.5222474915001,-57.94838313122113,62.303149606299215,3048
60,30,80,50,5,341.17581231529994,-51.36997584070892,62.77486910994764,1910
200,20,70,20,3,341.08865584375,-67.55556221706127,61.84300341296929,1465
30,20,60,50,3,340.6121226711496,-64.56408285288644,62.68493150684932,1825
30,20,80,15,10,340.44946616285057,-46.932164481939495,60.97318768619663,4028
200,30,70,20,3,340.0911107324501,-69.358436827558,62.07598371777476,1474
120,10,60,20,3,339.8740943641502,-59.00888583281281,63.1578947368421,1767
50,10,80,20,20,339.84423013259965,-37.1131646267179,60.963146484979866,6458
200,30,80,5,5,339.46878682055024,-59.594512591898884,53.48768180468982,3369
30,20,80,50,5,339.45105579330004,-56.20357763340987,62.23290598290598,1872
100,5,60,15,5,339.4459023818001,-55.780513353533934,62.38984843144166,2837
60,20,70,50,5,338.72007538894945,-57.58837077094765,62.35489220563848,2412
30,30,80,50,20,338.26562469044995,-34.99170197486895,61.2204445702959,7063
120,30,80,15,10,337.83839845340015,-43.48526424313071,61.047666335650455,4028
120,15,60,20,10,337.6393193891504,-47.03481276874237,62.677223347449825,5431
50,10,70,5,5,337.6330649285995,-57.48088647816096,55.65826330532213,3570
100,10,70,5,3,337.4151263672001,-61.16660571557784,55.417814508723595,2178
30,20,70,30,10,337.1229031186001,-53.558183834126304,61.930352536543424,4652
200,25,60,30,3,336.6333407504001,-68.14521880595196,62.97539149888143,1788
100,15,60,15,3,336.6034449838502,-63.387845484129954,62.01764057331863,1814
100,20,60,30,3,336.4870737747501,-60.9450139904598,62.33258928571429,1792
120,5,70,20,10,336.34260244365055,-51.31243836125661,62.15398929983718,4299
30,20,80,50,10,336.33712573290006,-49.20987550140738,61.86951754385965,3648
30,10,70,10,10,336.2985093759999,-46.631529217580486,61.27911728647323,4894
30,10,60,50,3,336.2801269956498,-65.01436962528547,62.19442865264355,1759
30,15,70,30,20,336.25271330954945,-32.46947140975573,61.776408676678216,7791
30,10,70,30,10,336.0666291754998,-48.62241912625174,61.983093442997486,4377
60,15,60,20,5,335.9449071625497,-54.72111390198504,62.103106862410385,2929
60,20,80,20,20,335.8933421581001,-35.083234072134815,61.103131284113765,6962
60,20,60,15,10,335.8164840308,-45.8469103575006,62.550500614790096,5693
60,25,80,5,5,335.4916869365501,-59.88216063283075,53.258685041630784,3483
30,10,60,15,10,335.43852977830005,-49.12992353397285,62.678878076702915,5241
60,5,70,15,5,335.4095813854495,-60.409307826229444,62.184526272238315,2417
50,5,80,20,10,335.2030803793999,-46.40239257539962,61.07232616587546,3581
50,5,80,50,10,334.8052600796499,-40.829204758405936,61.43981346546197,3431
200,10,60,30,5,334.7053847771498,-55.759777201330444,62.51346499102334,2785
60,20,80,15,20,334.68617669744975,-31.68710292479021,60.707916037865274,7289
60,10,80,15,20,334.62251049730025,-37.2328951454781,60.58997050147492,6780
30,20,70,50,10,334.5664645354499,-53.56126093936254,62.033239801424564,4633
60,10,70,20,3,334.41004498424985,-60.48930916757166,62.82401091405184,1466
100,25,60,5,5,333.89022032565083,-61.934469562985925,59.71740208230044,4034
30,30,70,10,5,333.82966810654995,-56.473083586900174,61.42203449489616,2841
60,20,80,10,3,333.65870095429983,-56.52984864450063,60.38915913829048,1439
60,10,70,10,5,333.4086134618,-51.82624380127467,61.61013790532985,2683
30,10,70,20,10,333.3434212824503,-50.55372370441316,61.92090395480226,4425
30,15,70,50,20,333.3397067142002,-31.754484276541216,61.78966315248135,7778
200,15,80,15,3,332.93690683985,-66.91767353909269,61.50696150696151,1221
30,20,70,30,20,332.5148334373499,-32.09743742303269,61.62591687041565,8180
100,20,60,15,3,330.81653369165133,-63.5017594767363,62.240437158469945,1830
30,20,70,50,20,330.4159948159491,-31.221833809692395,61.61851126346719,8168
120,30,80,15,3,330.2845356155495,-72.52402174635661,62.11878009630819,1246
200,5,70,30,10,329.85793582894996,-48.203243298439794,62.051649928263984,4182
30,30,70,30,5,329.68638041085063,-52.55046606461814,61.793214862681744,2476
200,25,70,50,3,329.64910636829995,-63.862285250243524,62.002743484224965,1458
100,30,60,15,10,329.6186429634994,-51.71100090865887,62.746766507828454,5876
200,10,70,20,10,329.54189636004935,-48.10382616132004,61.95177956371987,4355
120,25,60,10,10,329.19931963629966,-52.52570331260986,63.08658294778585,6052
30,30,80,30,10,329.0893774003498,-50.65257594151832,61.6014799154334,3784
120,15,60,20,3,329.0687480679507,-63.24653384231367,62.91946308724832,1788
120,15,60,20,5,328.68904393240024,-48.909269081720005,62.799452429842574,2922
30,25,70,30,20,328.15047747044963,-34.1979820803827,61.208006555074334,8543
200,5,70,10,5,328.13954605069995,-58.834366086630965,61.24852767962309,2547
100,30,70,50,20,327.76642095159997,-37.233904089842326,61.44315704944362,8717
30,25,80,50,3,327.7504262517496,-60.89009902156845,62.830349531116795,1173
50,20,70,10,10,327.5973036214501,-47.40900010420976,60.91778202676864,5230
60,5,80,10,10,327.48090195264916,-44.12968183705797,59.29389759176993,4277
30,10,70,15,10,326.99933346519936,-48.670239571041265,61.818583094239685,4531
120,30,70,15,5,326.7125831319002,-54.48525205523155,62.49506514015002,2533
30,20,60,10,10,326.7064420537998,-44.27717565719465,62.18034993270525,5944
200,20,80,15,3,326.5835495882001,-67.70938190798995,61.50081566068516,1226
60,25,60,20,10,326.1681572962996,-49.277379436868614,62.19639139486468,5764
30,20,60,30,20,325.4826982779501,-29.796110037357344,61.87042731417666,9431
100,25,60,15,5,325.25881204379976,-60.520080088861064,62.73026315789474,3040
200,5,70,20,10,325.2471218306506,-50.41047815258957,61.9678334910123,4228
200,5,70,15,10,325.10741768339943,-48.876064055506205,61.914696337505795,4314
200,30,70,50,3,324.8651962853497,-65.08320970429374,62.36338797814208,1464
30,15,70,15,20,324.6077880244499,-29.946466273256796,61.51435376708035,7977
60,15,80,10,20,324.5513868818998,-33.383776572086425,59.063214013709064,7878
30,10,70,50,20,324.4886222812995,-30.197173111234584,62.14295476288096,7317
30,10,80,50,3,324.1788612339504,-58.210280331380126,62.22222222222222,1125
30,5,60,10,5,324.07515152864954,-55.31132914103913,62.77421532230847,2963
60,20,70,30,5,323.9593345229003,-58.48130223483079,62.37623762376238,2424
100,30,70,30,20,323.95667268779994,-38.255995784638635,61.45033795394661,8729
100,25,60,10,5,323.5170748190999,-61.955773814728055,62.637362637362635,3185
30,15,80,5,10,323.32181790405014,-39.89971980219578,53.06122448979592,6223
60,5,80,15,3,323.24955765960004,-54.80386182008843,61.20619396903015,1227
60,15,80,20,3,323.1070036853004,-63.19737573661239,61.58995815899581,1195
60,5,80,50,3,322.20476037670016,-56.903007441607386,61.55913978494624,1116
30,10,80,30,3,322.17952183920005,-57.540524153724995,61.79577464788733,1136
200,30,60,30,3,322.12526028229985,-67.14879311272138,62.917594654788424,1796
60,15,70,50,3,321.97134583444955,-59.601706690163105,62.89437585733882,1458
60,15,70,10,5,321.8535110090994,-55.09193795946835,61.37956473625968,2711
30,10,70,30,20,321.81574761815,-30.188235780392112,62.07366984993179,7330
60,10,70,30,10,321.7722272498498,-48.05121689597177,62.227272727272734,4400
120,15,60,15,3,321.3699777459005,-63.05713914582459,63.12603192074848,1817
30,20,80,30,10,321.2872690071001,-49.77565514504681,61.83496199782845,3684
50,25,80,10,3,320.8229342394502,-72.82646428918534,59.93103448275862,1450
30,20,60,50,20,320.7233827052496,-30.058454758996756,61.88859416445624,9425
50,5,70,20,20,320.6752439908504,-33.95791520764636,61.792185730464325,7064
100,20,80,15,20,320.6719266810503,-37.55429934437274,60.9271523178808,7248
120,20,60,20,3,320.59390309354956,-65.39698808005011,62.82051282051282,1794
50,15,60,20,10,320.41124537619936,-49.2731180536808,61.99963443611771,5471
60,10,80,15,10,320.0097756823503,-41.99491092708351,60.34571723426213,3876
100,25,70,5,3,319.92618398835003,-65.07862388985605,55.757307351638616,2258
50,15,80,10,3,319.87585320714993,-60.14700399482169,59.63687150837988,1432
50,5,70,20,10,319.59111926474986,-41.09526721672462,61.75104505341385,4306
200,5,70,5,5,319.4056387011497,-60.815161287298935,55.35660996717397,3351
30,20,70,10,10,319.36236851885036,-49.447303603728265,61.079328756674286,5244
60,30,80,20,20,318.9784526631995,-34.738007819793424,60.876091703056765,7328
60,30,80,15,20,318.6233454202999,-32.02030582414815,60.484185864896524,7683
60,30,70,15,10,318.58332311095,-49.38955031478311,62.07802708712351,4947
120,15,60,30,10,318.24049783939944,-46.787372553499075,62.6548345350342,5409
120,15,80,10,10,318.2213569912005,-39.87013414448174,59.37854388750283,4409
200,15,80,20,5,318.12630677650003,-62.07066714741525,61.50185087255421,1891
200,5,80,15,10,317.9189587345004,-40.91457142965499,60.51833471188311,3627
60,30,70,30,5,317.36766777515,-53.2552469351668,62.83041886945912,2459
50,30,60,30,5,316.92815655510003,-58.074606053509136,62.121212121212125,3036
100,25,70,50,20,316.84236403410006,-39.241113891537466,61.363903586125815,8505
100,20,70,20,20,316.3529744245503,-38.7391105525164,61.54954954954955,8325
30,5,70,15,20,316.3156183570003,-29.579691183769764,61.977295588446616,6959
100,20,70,50,20,316.11300531954987,-38.668836827669836,61.65796820002427,8239
30,15,80,10,20,315.9535469071997,-29.262017114169886,58.625635676098575,7669
30,25,70,10,5,315.88252775774953,-60.086985154604776,61.63701067615658,2810
200,15,70,10,3,315.78349980535006,-69.8807585401509,61.318407960199,1608
30,15,80,50,10,315.5499815701502,-51.49922241339293,61.64383561643836,3577
120,15,60,50,10,315.40460114285037,-46.76180400642183,62.67110617832038,5406
50,15,70,15,10,315.27765027850023,-46.640224197845384,61.33789271211797,4679
30,25,70,50,20,314.77355793219994,-33.30593453519604,61.222574210958584,8523
50,15,60,30,10,314.6026681875501,-50.160602362555586,62.01649862511457,5455
100,15,70,20,20,314.44747325135046,-39.31624911529224,61.667082605440484,8014
30,5,80,50,10,314.2965779280498,-50.81191691590751,61.98589894242068,3404
200,10,60,15,5,314.2467598259999,-62.05897151729849,62.61085491308975,2819
50,15,70,20,20,314.18127838069995,-35.05513510936052,61.6504854368932,8034
120,15,70,5,3,313.9467620420994,-63.82642138036686,55.79710144927537,2208
60,5,80,15,20,313.9405998210503,-33.43921914781032,60.682561944834035,6417
30,20,60,15,20,313.58608888059945,-29.704095208503826,61.86618977487902,9506
100,25,60,10,10,313.4680388157001,-57.72916617301584,62.831712543266846,6067
60,25,80,30,20,313.3302738771998,-36.349408256339274,61.285221391604374,6956
60,15,70,30,3,313.19462843524974,-62.17786401114186,63.04644808743169,1464
120,10,60,30,3,312.89342791204956,-58.843465078271976,63.34093500570125,1754
200,10,70,30,3,312.83060731005,-66.67734996005899,61.7231638418079,1416
30,20,70,15,20,312.34612286410066,-30.460012148245692,61.512805241215005,8395
60,30,80,10,3,312.32493285545,-61.120903586973284,60.52449965493444,1449
100,20,80,10,3,311.8201984989004,-65.20462560095056,60.16949152542372,1416
60,25,60,30,10,311.62993000935035,-49.03762882143768,62.24116930572473,5747
30,10,60,10,10,311.2363680567501,-49.405347552331925,62.614259597806225,5470
60,15,80,20,20,310.60612778984995,-33.06014104205954,60.995421651159354,6771
100,25,70,30,20,310.5377334578501,-39.1676499294362,61.36950904392765,8514
100,20,70,30,20,310.43014387145007,-38.57131147579668,61.631712934901195,8249
60,30,70,20,10,310.0988790502992,-47.48843901301681,62.095435684647306,4820
30,20,60,5,10,309.9305643478499,-44.63449446357896,58.91854893908282,7305
60,10,80,20,20,309.60185012299996,-38.81298866716927,60.92255476704721,6482
50,10,60,15,5,309.48045353249876,-59.65947620289454,61.88835286009648,2902
50,15,70,50,20,309.3894486648998,-35.057597263469106,61.71924091994471,7957
30,5,80,20,10,309.3060575126496,-51.75510819970957,61.37775268210051,3542
50,30,60,15,5,309.30253641285026,-58.448660764477,62.096774193548384,3100
60,10,60,50,5,309.23342867230053,-52.452399825767316,62.40418118466899,2870
100,5,80,10,5,308.7624063057499,-58.712672831949774,59.86725663716814,2260
60,10,60,20,10,308.28119640614995,-46.48916886380704,62.35806207418623,5284
100,25,80,15,20,308.19829681739986,-38.533528547743565,60.971997845988156,7428
60,15,70,50,5,308.15873710745,-59.30604682197173,62.22596964586846,2372
30,15,60,5,5,308.0375685290502,-52.17375033854448,59.065372829417775,3916
30,30,60,10,5,307.57660422020007,-64.39482570021609,62.44302643573382,3291
50,5,80,10,5,307.56681498765016,-62.09488398000118,59.869848156182215,2305
120,30,70,5,3,307.53705529600006,-64.36229067009363,56.2887511071745,2258
200,20,70,10,3,307.52754900440004,-66.90208578046573,61.69031462060457,1621
100,15,80,20,20,307.2314932804504,-41.051264538036506,61.21502319317672,6683
120,10,60,50,3,306.7432370954502,-58.838523566728306,63.320022818026246,1753
200,10,70,50,10,306.6823903228503,-49.86166137285939,62.072972344875666,4303
30,5,70,50,20,306.6504516000503,-33.18287919563414,62.176393154892494,6837
120,20,70,15,5,306.2879815998002,-54.50683880634647,62.554890219560875,2505
50,5,80,10,3,304.2916631706505,-73.24635944261635,59.50354609929078,1410
50,30,60,15,10,303.5896120975507,-48.586621596432785,61.9922467554357,5933
50,5,70,50,20,303.52248708380046,-33.13453671963695,61.85111237877924,7012
100,20,80,20,20,303.5144744905997,-40.598465252014634,61.30062418348091,6889
50,20,80,30,20,303.4871118038503,-34.02827384563768,61.06417667111309,6747
120,15,60,50,5,303.41060580329986,-48.81861400425263,62.82668500687758,2908
50,15,70,30,20,302.8213693100003,-35.296802972807924,61.662063771026865,7966
50,15,60,50,10,302.7899120985994,-50.512017937860634,62.04486943729313,5438
50,30,70,15,5,302.6583058184003,-51.768441828174616,62.14535561601243,2573
120,15,60,30,3,302.6433287111503,-63.1042477403588,63.098591549295776,1775
50,5,80,15,20,302.3529187339003,-36.31367164050512,60.69073783359498,6370
120,15,60,30,5,302.34381692660025,-48.8253158707443,62.83064239093095,2911
120,25,70,5,3,302.11159165525044,-59.94064216279889,56.15829257447754,2249
200,30,80,20,20,301.9006196091003,-42.67955773001381,61.27926898914906,7004
60,25,60,50,10,300.97653295065084,-49.081081587265864,62.23422795399094,5738
