number,value,datetime_start,datetime_complete,duration,params_buy_threshold,params_loss_cooldown_days,params_max_holding_days,params_rsi_window,params_sell_threshold,params_sma_window,state
2276,382.01994299540195,2026-01-07 13:57:59.158691,2026-01-07 14:01:41.409262,0 days 00:03:42.250571,39,85,106,19,60,90,COMPLETE
2277,17448.31092550904,2026-01-07 13:57:59.594237,2026-01-07 14:00:54.144789,0 days 00:02:54.550552,39,85,106,3,60,90,COMPLETE
2278,17448.31092550904,2026-01-07 13:58:00.273251,2026-01-07 14:00:46.674535,0 days 00:02:46.401284,39,85,106,3,60,90,COMPLETE
2279,17448.31092550904,2026-01-07 13:58:02.691940,2026-01-07 14:00:49.824637,0 days 00:02:47.132697,39,85,105,3,60,90,COMPLETE
2280,199.41749870172364,2026-01-07 13:58:02.779897,2026-01-07 14:00:55.684002,0 days 00:02:52.904105,39,85,106,3,60,25,COMPLETE
2281,17448.31092550904,2026-01-07 13:58:09.032061,2026-01-07 14:01:05.225339,0 days 00:02:56.193278,39,85,106,3,60,90,COMPLETE
2282,30692.04822432402,2026-01-07 13:58:15.849646,2026-01-07 14:01:12.569433,0 days 00:02:56.719787,39,85,106,3,60,95,COMPLETE
2283,30692.04822432402,2026-01-07 13:58:16.297140,2026-01-07 14:01:14.254216,0 days 00:02:57.957076,39,85,106,3,60,95,COMPLETE
2284,199.41749870172364,2026-01-07 13:58:20.183255,2026-01-07 14:01:20.594488,0 days 00:03:00.411233,39,85,106,3,60,25,COMPLETE
2285,30692.04822432402,2026-01-07 13:58:25.048216,2026-01-07 14:01:25.446445,0 days 00:03:00.398229,39,85,106,3,60,95,COMPLETE
2286,30692.04822432402,2026-01-07 13:58:25.916822,2026-01-07 14:01:18.678295,0 days 00:02:52.761473,39,85,106,3,60,95,COMPLETE
2287,30692.04822432402,2026-01-07 13:58:36.479177,2026-01-07 14:01:43.355191,0 days 00:03:06.876014,39,85,106,3,60,95,COMPLETE
2288,1946.826175858532,2026-01-07 13:58:42.776803,2026-01-07 14:01:54.341700,0 days 00:03:11.564897,39,85,106,14,60,95,COMPLETE
2289,30692.04822432402,2026-01-07 13:58:48.659281,2026-01-07 14:01:55.437271,0 days 00:03:06.777990,39,85,105,3,60,95,COMPLETE
2290,30692.04822432402,2026-01-07 13:58:50.016003,2026-01-07 14:01:47.053885,0 days 00:02:57.037882,39,85,106,3,60,95,COMPLETE
2291,30692.04822432402,2026-01-07 13:58:52.675980,2026-01-07 14:01:47.959911,0 days 00:02:55.283931,39,85,103,3,60,95,COMPLETE
2292,28511.28682868989,2026-01-07 13:58:58.157004,2026-01-07 14:01:54.978913,0 days 00:02:56.821909,39,80,103,3,60,95,COMPLETE
2293,28511.28682868989,2026-01-07 13:58:59.697645,2026-01-07 14:02:01.022609,0 days 00:03:01.324964,39,80,103,3,60,95,COMPLETE
2294,28511.28682868989,2026-01-07 13:59:01.438932,2026-01-07 14:02:00.851224,0 days 00:02:59.412292,39,80,103,3,60,95,COMPLETE
2295,28511.28682868989,2026-01-07 13:59:05.510145,2026-01-07 14:02:03.152796,0 days 00:02:57.642651,39,80,103,3,60,95,COMPLETE
2296,28511.28682868989,2026-01-07 13:59:05.870905,2026-01-07 14:02:04.578801,0 days 00:02:58.707896,39,80,103,3,60,95,COMPLETE
2297,28511.28682868989,2026-01-07 13:59:11.205371,2026-01-07 14:02:08.442988,0 days 00:02:57.237617,39,80,103,3,60,95,COMPLETE
2298,28511.28682868989,2026-01-07 13:59:15.172161,2026-01-07 14:02:16.658331,0 days 00:03:01.486170,39,80,103,3,60,95,COMPLETE
2299,28511.28682868989,2026-01-07 13:59:40.038881,2026-01-07 14:02:36.733942,0 days 00:02:56.695061,39,80,103,3,60,95,COMPLETE
2300,28511.28682868989,2026-01-07 13:59:57.466968,2026-01-07 14:02:45.298197,0 days 00:02:47.831229,39,80,103,3,60,95,COMPLETE
2301,28511.28682868989,2026-01-07 14:00:03.706857,2026-01-07 14:03:03.941844,0 days 00:03:00.234987,39,80,103,3,60,95,COMPLETE
2302,28511.28682868989,2026-01-07 14:00:30.264871,2026-01-07 14:03:27.193908,0 days 00:02:56.929037,39,80,103,3,60,95,COMPLETE
2303,28511.28682868989,2026-01-07 14:00:38.477642,2026-01-07 14:03:23.349164,0 days 00:02:44.871522,39,80,103,3,60,95,COMPLETE
2304,28511.28682868989,2026-01-07 14:00:40.789107,2026-01-07 14:03:33.098882,0 days 00:02:52.309775,39,80,103,3,60,95,COMPLETE
2305,28511.28682868989,2026-01-07 14:00:45.279786,2026-01-07 14:03:45.500127,0 days 00:03:00.220341,39,80,103,3,60,95,COMPLETE
2306,28511.28682868989,2026-01-07 14:00:46.020869,2026-01-07 14:03:42.684580,0 days 00:02:56.663711,39,80,103,3,60,95,COMPLETE
2307,28511.28682868989,2026-01-07 14:00:46.623593,2026-01-07 14:03:46.700210,0 days 00:03:00.076617,39,80,103,3,60,95,COMPLETE
2308,28511.28682868989,2026-01-07 14:00:46.930239,2026-01-07 14:03:54.205471,0 days 00:03:07.275232,39,80,103,3,60,95,COMPLETE
2309,28511.28682868989,2026-01-07 14:00:49.934567,2026-01-07 14:03:43.752155,0 days 00:02:53.817588,39,80,103,3,60,95,COMPLETE
2310,28511.28682868989,2026-01-07 14:00:54.475451,2026-01-07 14:03:53.158718,0 days 00:02:58.683267,39,80,102,3,60,95,COMPLETE
2311,28511.28682868989,2026-01-07 14:00:56.591853,2026-01-07 14:03:51.860104,0 days 00:02:55.268251,39,80,102,3,60,95,COMPLETE
2312,28511.28682868989,2026-01-07 14:01:05.378643,2026-01-07 14:03:55.054018,0 days 00:02:49.675375,39,80,103,3,60,95,COMPLETE
2313,28511.28682868989,2026-01-07 14:01:12.826480,2026-01-07 14:04:24.337807,0 days 00:03:11.511327,39,80,103,3,60,95,COMPLETE
2314,28511.28682868989,2026-01-07 14:01:14.376236,2026-01-07 14:04:06.574737,0 days 00:02:52.198501,39,80,103,3,60,95,COMPLETE
2315,28511.28682868989,2026-01-07 14:01:18.842864,2026-01-07 14:04:26.141130,0 days 00:03:07.298266,39,80,103,3,60,95,COMPLETE
2316,4444.445911223152,2026-01-07 14:01:20.703123,2026-01-07 14:04:01.612820,0 days 00:02:40.909697,39,80,103,5,60,95,COMPLETE
2317,19435.136777749052,2026-01-07 14:01:25.494165,2026-01-07 14:04:25.814501,0 days 00:03:00.320336,39,80,103,3,60,100,COMPLETE
2318,19435.136777749052,2026-01-07 14:01:41.810110,2026-01-07 14:04:46.199863,0 days 00:03:04.389753,39,80,103,3,60,100,COMPLETE
2319,19435.136777749052,2026-01-07 14:01:43.402731,2026-01-07 14:04:42.884551,0 days 00:02:59.481820,39,80,103,3,60,100,COMPLETE
2320,19435.136777749052,2026-01-07 14:01:47.200491,2026-01-07 14:04:41.993139,0 days 00:02:54.792648,39,80,103,3,60,100,COMPLETE
2321,21211.6071712343,2026-01-07 14:01:48.048705,2026-01-07 14:04:44.633641,0 days 00:02:56.584936,39,85,103,3,60,100,COMPLETE
2322,19435.136777749052,2026-01-07 14:01:54.778734,2026-01-07 14:04:53.217334,0 days 00:02:58.438600,39,80,103,3,60,100,COMPLETE
2323,21211.6071712343,2026-01-07 14:01:55.070706,2026-01-07 14:04:49.198266,0 days 00:02:54.127560,39,85,103,3,60,100,COMPLETE
2324,27748.87646419718,2026-01-07 14:01:55.531966,2026-01-07 14:04:50.902420,0 days 00:02:55.370454,39,90,103,3,60,100,COMPLETE
2325,27748.87646419718,2026-01-07 14:02:00.906607,2026-01-07 14:04:55.473026,0 days 00:02:54.566419,39,90,103,3,60,100,COMPLETE
2326,1099.565989446908,2026-01-07 14:02:01.040493,2026-01-07 14:04:48.517767,0 days 00:02:47.477274,39,90,103,10,60,100,COMPLETE
2327,27748.87646419718,2026-01-07 14:02:03.227248,2026-01-07 14:04:57.742104,0 days 00:02:54.514856,39,90,103,3,60,100,COMPLETE
2328,3150.333414035962,2026-01-07 14:02:04.611470,2026-01-07 14:04:33.224541,0 days 00:02:28.613071,39,90,103,5,79,100,COMPLETE
2329,27748.87646419718,2026-01-07 14:02:08.531644,2026-01-07 14:05:04.415548,0 days 00:02:55.883904,39,90,103,3,60,100,COMPLETE
2330,1099.565989446908,2026-01-07 14:02:16.814550,2026-01-07 14:05:03.362469,0 days 00:02:46.547919,39,90,103,10,60,100,COMPLETE
2331,27748.87646419718,2026-01-07 14:02:36.745730,2026-01-07 14:05:25.038700,0 days 00:02:48.292970,39,90,102,3,60,100,COMPLETE
2332,27748.87646419718,2026-01-07 14:02:45.405576,2026-01-07 14:05:40.266403,0 days 00:02:54.860827,39,90,102,3,60,100,COMPLETE
2333,27748.87646419718,2026-01-07 14:03:04.344568,2026-01-07 14:05:59.498874,0 days 00:02:55.154306,39,90,102,3,60,100,COMPLETE
2334,27748.87646419718,2026-01-07 14:03:24.180544,2026-01-07 14:06:28.633929,0 days 00:03:04.453385,39,90,104,3,60,100,COMPLETE
2335,27748.87646419718,2026-01-07 14:03:27.275306,2026-01-07 14:06:15.816050,0 days 00:02:48.540744,39,90,102,3,60,100,COMPLETE
2336,27748.87646419718,2026-01-07 14:03:33.508131,2026-01-07 14:06:28.269216,0 days 00:02:54.761085,39,90,102,3,60,100,COMPLETE
2337,1697.4234360332823,2026-01-07 14:03:43.174577,2026-01-07 14:06:18.081443,0 days 00:02:34.906866,39,90,105,5,60,100,COMPLETE
2338,1697.4234360332823,2026-01-07 14:03:44.210703,2026-01-07 14:06:15.490743,0 days 00:02:31.280040,39,90,105,5,60,100,COMPLETE
2339,27748.87646419718,2026-01-07 14:03:45.998936,2026-01-07 14:06:40.180414,0 days 00:02:54.181478,39,90,105,3,60,100,COMPLETE
2340,27748.87646419718,2026-01-07 14:03:47.282671,2026-01-07 14:06:31.334625,0 days 00:02:44.051954,39,90,108,3,60,100,COMPLETE
2341,1697.4234360332823,2026-01-07 14:03:52.878434,2026-01-07 14:06:28.590555,0 days 00:02:35.712121,39,90,105,5,60,100,COMPLETE
2342,1697.4234360332823,2026-01-07 14:03:53.196003,2026-01-07 14:06:21.759111,0 days 00:02:28.563108,39,90,105,5,60,100,COMPLETE
2343,27748.87646419718,2026-01-07 14:03:54.368209,2026-01-07 14:06:48.120367,0 days 00:02:53.752158,39,90,105,3,60,100,COMPLETE
2344,1697.4234360332823,2026-01-07 14:03:55.428176,2026-01-07 14:06:25.592347,0 days 00:02:30.164171,39,90,105,5,60,100,COMPLETE
2345,27748.87646419718,2026-01-07 14:04:01.775869,2026-01-07 14:06:54.086639,0 days 00:02:52.310770,39,90,108,3,60,100,COMPLETE
2346,27748.87646419718,2026-01-07 14:04:06.687133,2026-01-07 14:07:03.259051,0 days 00:02:56.571918,39,90,108,3,60,100,COMPLETE
2347,2475.1565375655296,2026-01-07 14:04:24.528548,2026-01-07 14:06:58.342990,0 days 00:02:33.814442,39,90,108,3,74,100,COMPLETE
2348,18404.36281708368,2026-01-07 14:04:26.057150,2026-01-07 14:07:14.142777,0 days 00:02:48.085627,39,90,105,3,60,80,COMPLETE
2349,27748.87646419718,2026-01-07 14:04:26.222759,2026-01-07 14:07:19.349154,0 days 00:02:53.126395,39,90,108,3,60,100,COMPLETE
2350,27748.87646419718,2026-01-07 14:04:33.302636,2026-01-07 14:07:27.114944,0 days 00:02:53.812308,39,90,108,3,60,100,COMPLETE
2351,18404.36281708368,2026-01-07 14:04:42.198487,2026-01-07 14:07:35.809506,0 days 00:02:53.611019,39,90,105,3,60,80,COMPLETE
2352,27748.87646419718,2026-01-07 14:04:42.930097,2026-01-07 14:07:36.478569,0 days 00:02:53.548472,39,90,105,3,60,100,COMPLETE
2353,2987.3974069068217,2026-01-07 14:04:44.773540,2026-01-07 14:07:29.898165,0 days 00:02:45.124625,39,90,105,10,60,80,COMPLETE
2354,18404.36281708368,2026-01-07 14:04:46.281831,2026-01-07 14:07:38.675646,0 days 00:02:52.393815,39,90,108,3,60,80,COMPLETE
2355,27748.87646419718,2026-01-07 14:04:48.557847,2026-01-07 14:07:42.877667,0 days 00:02:54.319820,39,90,108,3,60,100,COMPLETE
2356,27748.87646419718,2026-01-07 14:04:49.244555,2026-01-07 14:07:40.343762,0 days 00:02:51.099207,39,90,108,3,60,100,COMPLETE
2357,18404.36281708368,2026-01-07 14:04:51.102265,2026-01-07 14:07:43.606281,0 days 00:02:52.504016,39,90,105,3,60,80,COMPLETE
2358,21211.6071712343,2026-01-07 14:04:53.307529,2026-01-07 14:07:45.003690,0 days 00:02:51.696161,39,85,108,3,60,100,COMPLETE
2359,15346.484397361059,2026-01-07 14:04:55.602554,2026-01-07 14:07:47.280447,0 days 00:02:51.677893,39,85,108,3,60,80,COMPLETE
2360,21211.6071712343,2026-01-07 14:04:57.957470,2026-01-07 14:07:45.688313,0 days 00:02:47.730843,39,85,105,3,60,100,COMPLETE
2361,5269.856469864435,2026-01-07 14:05:03.418866,2026-01-07 14:07:55.607300,0 days 00:02:52.188434,25,85,105,3,60,80,COMPLETE
2362,15346.484397361059,2026-01-07 14:05:04.456747,2026-01-07 14:07:54.801893,0 days 00:02:50.345146,39,85,108,3,60,80,COMPLETE
2363,4382.218666532503,2026-01-07 14:05:25.050712,2026-01-07 14:08:20.013569,0 days 00:02:54.962857,27,85,108,3,60,100,COMPLETE
2364,21211.6071712343,2026-01-07 14:05:40.419617,2026-01-07 14:08:29.628942,0 days 00:02:49.209325,39,85,108,3,60,100,COMPLETE
2365,6358.297132218891,2026-01-07 14:05:59.632144,2026-01-07 14:08:53.520173,0 days 00:02:53.888029,28,85,108,3,60,80,COMPLETE
2366,15346.484397361059,2026-01-07 14:06:15.658555,2026-01-07 14:09:10.090042,0 days 00:02:54.431487,39,85,108,3,60,80,COMPLETE
2367,6963.219880587303,2026-01-07 14:06:16.185446,2026-01-07 14:09:16.238225,0 days 00:03:00.052779,39,85,108,3,60,85,COMPLETE
2368,4889.41736999196,2026-01-07 14:06:18.103395,2026-01-07 14:09:25.217318,0 days 00:03:07.113923,26,85,107,3,60,80,COMPLETE
2369,15346.484397361059,2026-01-07 14:06:22.203346,2026-01-07 14:09:11.942437,0 days 00:02:49.739091,39,85,108,3,60,80,COMPLETE
2370,2338.310472154349,2026-01-07 14:06:25.816648,2026-01-07 14:10:11.502290,0 days 00:03:45.685642,27,85,107,8,60,85,COMPLETE
2371,7973.2821414568025,2026-01-07 14:06:28.591162,2026-01-07 14:09:03.633194,0 days 00:02:35.042032,39,85,108,3,74,80,COMPLETE
2372,6963.219880587303,2026-01-07 14:06:28.697927,2026-01-07 14:09:21.948799,0 days 00:02:53.250872,39,85,108,3,60,85,COMPLETE
2373,3831.6033867287033,2026-01-07 14:06:28.796543,2026-01-07 14:09:26.669070,0 days 00:02:57.872527,25,85,108,3,60,85,COMPLETE
2374,6963.219880587303,2026-01-07 14:06:31.640998,2026-01-07 14:09:32.621484,0 days 00:03:00.980486,39,85,108,3,60,85,COMPLETE
2375,15346.484397361059,2026-01-07 14:06:40.343993,2026-01-07 14:09:29.805967,0 days 00:02:49.461974,39,85,108,3,60,80,COMPLETE
2376,6963.219880587303,2026-01-07 14:06:48.495981,2026-01-07 14:09:41.933392,0 days 00:02:53.437411,39,85,108,3,60,85,COMPLETE
2377,15346.484397361059,2026-01-07 14:06:55.007967,2026-01-07 14:09:45.256849,0 days 00:02:50.248882,39,85,108,3,60,80,COMPLETE
2378,6963.219880587303,2026-01-07 14:06:58.552104,2026-01-07 14:09:54.161468,0 days 00:02:55.609364,39,85,108,3,60,85,COMPLETE
2379,15346.484397361059,2026-01-07 14:07:03.402629,2026-01-07 14:09:59.105866,0 days 00:02:55.703237,39,85,107,3,60,80,COMPLETE
2380,6274.601893750152,2026-01-07 14:07:14.655624,2026-01-07 14:10:19.813856,0 days 00:03:05.158232,27,85,108,3,60,80,COMPLETE
2381,3831.6033867287033,2026-01-07 14:07:19.424901,2026-01-07 14:10:27.246254,0 days 00:03:07.821353,25,85,107,3,60,85,COMPLETE
2382,15346.484397361059,2026-01-07 14:07:27.230058,2026-01-07 14:10:26.253016,0 days 00:02:59.022958,39,85,107,3,60,80,COMPLETE
2383,6963.219880587303,2026-01-07 14:07:30.371423,2026-01-07 14:10:31.331069,0 days 00:03:00.959646,39,85,107,3,60,85,COMPLETE
2384,453.25992485664574,2026-01-07 14:07:35.868072,2026-01-07 14:10:57.952394,0 days 00:03:22.084322,23,85,107,8,60,85,COMPLETE
2385,6963.219880587303,2026-01-07 14:07:36.651190,2026-01-07 14:10:39.183997,0 days 00:03:02.532807,39,85,108,3,60,85,COMPLETE
2386,4598.100766470489,2026-01-07 14:07:39.042214,2026-01-07 14:10:47.227165,0 days 00:03:08.184951,28,85,107,3,60,85,COMPLETE
2387,4264.378152339943,2026-01-07 14:07:40.478623,2026-01-07 14:10:45.710608,0 days 00:03:05.231985,27,85,107,3,60,85,COMPLETE
2388,6963.219880587303,2026-01-07 14:07:42.955721,2026-01-07 14:10:41.991962,0 days 00:02:59.036241,39,85,107,3,60,85,COMPLETE
2389,4068.127566942846,2026-01-07 14:07:43.733633,2026-01-07 14:10:50.279986,0 days 00:03:06.546353,23,85,107,3,60,95,COMPLETE
2390,3047.81581157411,2026-01-07 14:07:45.062350,2026-01-07 14:10:45.510411,0 days 00:03:00.448061,28,85,107,4,60,85,COMPLETE
2391,2864.6302031287432,2026-01-07 14:07:45.707132,2026-01-07 14:10:37.604979,0 days 00:02:51.897847,39,85,107,4,60,45,COMPLETE
2392,3410.669985297458,2026-01-07 14:07:47.334228,2026-01-07 14:10:44.433420,0 days 00:02:57.099192,32,85,107,4,60,85,COMPLETE
2393,4978.03625713632,2026-01-07 14:07:54.894830,2026-01-07 14:10:52.028494,0 days 00:02:57.133664,39,85,107,4,60,85,COMPLETE
2394,3988.2614505879906,2026-01-07 14:07:55.706285,2026-01-07 14:10:54.029954,0 days 00:02:58.323669,39,85,107,4,60,50,COMPLETE
2395,1790.2327389251138,2026-01-07 14:08:20.718441,2026-01-07 14:11:34.621641,0 days 00:03:13.903200,22,85,107,4,60,85,COMPLETE
2396,2594.2055806815943,2026-01-07 14:08:29.783953,2026-01-07 14:11:34.299419,0 days 00:03:04.515466,23,85,107,4,60,85,COMPLETE
2397,4978.03625713632,2026-01-07 14:08:53.806760,2026-01-07 14:11:40.393903,0 days 00:02:46.587143,39,85,107,4,60,85,COMPLETE
2398,5058.5034520123945,2026-01-07 14:09:03.645555,2026-01-07 14:11:46.856537,0 days 00:02:43.210982,39,85,105,4,60,85,COMPLETE
2399,4978.03625713632,2026-01-07 14:09:10.113245,2026-01-07 14:12:05.329426,0 days 00:02:55.216181,39,85,107,4,60,85,COMPLETE
2400,2832.5063501957234,2026-01-07 14:09:12.236773,2026-01-07 14:11:57.563207,0 days 00:02:45.326434,30,85,105,4,60,85,COMPLETE
2401,2864.6302031287432,2026-01-07 14:09:16.710053,2026-01-07 14:12:01.031160,0 days 00:02:44.321107,39,85,105,4,60,45,COMPLETE
2402,7757.129245120702,2026-01-07 14:09:22.239685,2026-01-07 14:12:12.992943,0 days 00:02:50.753258,29,85,105,4,60,95,COMPLETE
2403,9153.18058975958,2026-01-07 14:09:25.330769,2026-01-07 14:12:10.333406,0 days 00:02:45.002637,39,75,105,4,60,95,COMPLETE
2404,8110.603880492216,2026-01-07 14:09:26.809332,2026-01-07 14:12:16.197642,0 days 00:02:49.388310,32,75,106,4,60,95,COMPLETE
2405,867.6108156754408,2026-01-07 14:09:30.573087,2026-01-07 14:12:06.599931,0 days 00:02:36.026844,39,75,105,11,60,95,COMPLETE
2406,83.9661303839993,2026-01-07 14:09:32.841137,2026-01-07 14:13:21.193926,0 days 00:03:48.352789,31,75,105,11,60,60,COMPLETE
2407,4358.346054164919,2026-01-07 14:09:42.109218,2026-01-07 14:12:08.846780,0 days 00:02:26.737562,39,75,105,4,72,95,COMPLETE
2408,9153.18058975958,2026-01-07 14:09:45.338721,2026-01-07 14:12:24.525799,0 days 00:02:39.187078,39,75,105,4,60,95,COMPLETE
2409,10875.599937152681,2026-01-07 14:09:54.245771,2026-01-07 14:12:39.208638,0 days 00:02:44.962867,29,75,105,4,60,95,COMPLETE
2410,1707.1646089490482,2026-01-07 14:09:59.233018,2026-01-07 14:12:52.025470,0 days 00:02:52.792452,39,75,105,14,60,95,COMPLETE
2411,9153.18058975958,2026-01-07 14:10:11.529407,2026-01-07 14:12:54.553985,0 days 00:02:43.024578,39,75,105,4,60,95,COMPLETE
2412,2470.087316619567,2026-01-07 14:10:19.847756,2026-01-07 14:13:11.384499,0 days 00:02:51.536743,23,75,105,4,60,95,COMPLETE
2413,6083.0328114401855,2026-01-07 14:10:26.349559,2026-01-07 14:13:09.705585,0 days 00:02:43.356026,31,75,105,4,60,95,COMPLETE
2414,9153.18058975958,2026-01-07 14:10:27.299210,2026-01-07 14:13:01.183714,0 days 00:02:33.884504,39,75,105,4,60,95,COMPLETE
2415,9266.738771179986,2026-01-07 14:10:31.428299,2026-01-07 14:13:18.816312,0 days 00:02:47.388013,39,75,101,4,60,95,COMPLETE
2416,1621.0280969302328,2026-01-07 14:10:37.707672,2026-01-07 14:13:38.665292,0 days 00:03:00.957620,32,75,105,11,60,95,COMPLETE
2417,10653.253575031242,2026-01-07 14:10:39.468085,2026-01-07 14:13:19.070898,0 days 00:02:39.602813,40,75,105,4,60,95,COMPLETE
2418,6083.0328114401855,2026-01-07 14:10:42.229054,2026-01-07 14:13:26.253479,0 days 00:02:44.024425,31,75,105,4,60,95,COMPLETE
2419,10875.599937152681,2026-01-07 14:10:44.468470,2026-01-07 14:13:29.481437,0 days 00:02:45.012967,29,75,105,4,60,95,COMPLETE
2420,2470.087316619567,2026-01-07 14:10:45.584169,2026-01-07 14:13:36.530274,0 days 00:02:50.946105,23,75,105,4,60,95,COMPLETE
2421,10653.253575031242,2026-01-07 14:10:45.729154,2026-01-07 14:13:29.275871,0 days 00:02:43.546717,40,75,105,4,60,95,COMPLETE
2422,8541.463720828006,2026-01-07 14:10:47.297316,2026-01-07 14:13:23.271412,0 days 00:02:35.974096,40,75,105,4,70,95,COMPLETE
2423,7878.012424812994,2026-01-07 14:10:50.317431,2026-01-07 14:13:29.747836,0 days 00:02:39.430405,40,75,105,4,69,95,COMPLETE
2424,10653.253575031242,2026-01-07 14:10:52.032175,2026-01-07 14:13:30.136505,0 days 00:02:38.104330,40,75,105,4,60,95,COMPLETE
2425,10653.253575031242,2026-01-07 14:10:54.046950,2026-01-07 14:13:37.875037,0 days 00:02:43.828087,40,75,105,4,60,95,COMPLETE
2426,10919.058687902809,2026-01-07 14:10:57.954159,2026-01-07 14:13:40.250929,0 days 00:02:42.296770,29,75,114,4,60,95,COMPLETE
2427,10653.253575031242,2026-01-07 14:11:34.527419,2026-01-07 14:14:11.526855,0 days 00:02:36.999436,40,75,105,4,60,95,COMPLETE
2428,10653.253575031242,2026-01-07 14:11:34.713874,2026-01-07 14:14:12.715264,0 days 00:02:38.001390,40,75,105,4,60,95,COMPLETE
2429,10653.253575031242,2026-01-07 14:11:40.616288,2026-01-07 14:14:13.418390,0 days 00:02:32.802102,40,75,105,4,60,95,COMPLETE
2430,10653.253575031242,2026-01-07 14:11:47.015410,2026-01-07 14:14:30.328717,0 days 00:02:43.313307,40,75,105,4,60,95,COMPLETE
2431,10653.253575031242,2026-01-07 14:11:57.636608,2026-01-07 14:14:28.049055,0 days 00:02:30.412447,40,75,105,4,60,95,COMPLETE
2432,11118.927127448254,2026-01-07 14:12:01.264485,2026-01-07 14:14:31.532438,0 days 00:02:30.267953,40,75,114,4,60,95,COMPLETE
2433,10875.599937152681,2026-01-07 14:12:05.375413,2026-01-07 14:14:42.538830,0 days 00:02:37.163417,29,75,105,4,60,95,COMPLETE
2434,6605.500744973192,2026-01-07 14:12:06.680366,2026-01-07 14:14:26.673889,0 days 00:02:19.993523,40,75,101,4,72,95,COMPLETE
2435,24659.077349308027,2026-01-07 14:12:09.049395,2026-01-07 14:14:50.697644,0 days 00:02:41.648249,40,75,105,3,60,95,COMPLETE
2436,24659.077349308027,2026-01-07 14:12:10.457621,2026-01-07 14:14:51.901392,0 days 00:02:41.443771,40,75,101,3,60,95,COMPLETE
2437,24659.077349308027,2026-01-07 14:12:13.185683,2026-01-07 14:14:54.545623,0 days 00:02:41.359940,40,75,114,3,60,95,COMPLETE
2438,24659.077349308027,2026-01-07 14:12:16.239942,2026-01-07 14:14:55.541781,0 days 00:02:39.301839,40,75,101,3,60,95,COMPLETE
2439,24659.077349308027,2026-01-07 14:12:24.640502,2026-01-07 14:15:05.222309,0 days 00:02:40.581807,40,75,101,3,60,95,COMPLETE
2440,16162.367791899007,2026-01-07 14:12:39.338759,2026-01-07 14:15:21.008535,0 days 00:02:41.669776,40,75,102,3,60,90,COMPLETE
2441,16162.367791899007,2026-01-07 14:12:52.064327,2026-01-07 14:15:38.438813,0 days 00:02:46.374486,40,75,101,3,60,90,COMPLETE
2442,16162.367791899007,2026-01-07 14:12:54.595102,2026-01-07 14:15:31.608016,0 days 00:02:37.012914,40,75,101,3,60,90,COMPLETE
2443,16162.367791899007,2026-01-07 14:13:01.273292,2026-01-07 14:15:47.652647,0 days 00:02:46.379355,40,75,102,3,60,90,COMPLETE
